device/C,kernel/C,workDimension/C,width/F,height/F,maskwidth/F,maskheight/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1024,1024,64,64,2048,1,1,4,20.244,6.554,0.018,413.704,1.74,1.138
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1024,1024,64,64,4096,1,1,4,20.124,6.181,0.003,420.29,1.525,1.065
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1024,1024,64,64,8192,1,1,4,20.086,6.775,0.018,451.1,1.826,1.053
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1024,1024,64,64,1,1,1,4,20.584,7.601,0.006,384.496,2.14,1.405
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1024,1024,64,64,2,1,1,4,20.143,6.355,0.017,389.777,1.08,0.924
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1024,1024,64,64,4,1,1,4,20.059,6.298,0.003,382.751,2.073,1.181
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1024,1024,64,64,8,1,1,4,20.12,5.655,0.003,387.934,1.1,1.097
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1024,1024,64,64,16,1,1,4,20.063,5.203,0.003,385.545,2.07,0.983
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1024,1024,64,64,32,1,1,4,20.049,6.225,0.003,387.245,2.133,1.158
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1024,1024,64,64,64,1,1,4,20.081,5.145,0.003,382.813,2.13,0.878
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1024,1024,64,64,128,1,1,4,20.088,5.723,0.016,387.09,1.101,0.823
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1024,1024,64,64,256,1,1,4,20.104,5.733,0.017,387.407,2.091,0.832
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1024,1024,64,64,512,1,1,4,20.051,6.943,0.002,388.317,1.083,0.831
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1024,1024,64,64,1024,1,1,4,20.046,5.741,0.016,390.289,2.057,0.832
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1024,1024,64,64,2048,1,1,4,20.069,6.168,0.004,405.375,1.214,1.236
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1024,1024,64,64,4096,1,1,4,20.146,6.549,0.002,419.144,2.058,1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1024,1024,64,64,8192,1,1,4,20.048,5.998,0.017,462.903,1.197,1.204
