device/C,kernel/C,workDimension/C,width/F,height/F,maskwidth/F,maskheight/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,512,512,64,64,8192,1,1,1,5.048,1.666,0.005,140.392,0.282,0.606
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,512,512,64,64,1,1,1,1,6.704,1.824,0.003,81.46,0.431,0.697
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,512,512,64,64,2,1,1,1,6.697,1.869,0.003,81.544,0.306,0.705
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,512,512,64,64,4,1,1,1,6.714,1.767,0.003,82.129,0.442,0.81
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,512,512,64,64,8,1,1,1,6.716,2.088,0.003,82.424,0.328,0.818
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,512,512,64,64,16,1,1,1,6.711,2.11,0.003,84.864,0.443,0.786
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,512,512,64,64,32,1,1,1,6.694,2.213,0.003,82.788,0.305,0.813
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,512,512,64,64,64,1,1,1,6.715,2.094,0.002,82.158,0.438,0.721
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,512,512,64,64,128,1,1,1,6.714,2.092,0.003,81.555,0.494,0.652
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,512,512,64,64,256,1,1,1,5.558,1.941,0.002,81.9,0.29,0.644
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,512,512,64,64,512,1,1,1,5.199,2.61,0.002,83.229,0.441,0.635
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,512,512,64,64,1024,1,1,1,5.027,2.756,0.003,78.074,0.471,0.623
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,512,512,64,64,2048,1,1,1,5.037,2.831,0.002,79.216,0.492,0.646
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,512,512,64,64,4096,1,1,1,5.112,1.803,0.003,107.928,0.268,0.658
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,512,512,64,64,8192,1,1,1,5.033,1.794,0.003,110.74,0.294,0.58
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,512,512,64,64,1,1,1,1,6.718,3.166,0.003,80.636,0.319,0.802
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,512,512,64,64,2,1,1,1,6.71,3.002,0.003,82.267,0.437,0.828
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,512,512,64,64,4,1,1,1,6.703,2.284,0.003,79.559,0.507,0.764
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,512,512,64,64,8,1,1,1,6.705,2.181,0.003,81.79,0.502,0.738
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,512,512,64,64,16,1,1,1,6.69,2.095,0.003,80.479,0.498,0.797
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,512,512,64,64,32,1,1,1,6.685,2.141,0.003,83.932,0.505,0.755
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,512,512,64,64,64,1,1,1,6.707,1.88,0.004,85.14,0.299,0.742
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,512,512,64,64,128,1,1,1,6.692,1.773,0.003,83.141,0.31,0.737
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,512,512,64,64,256,1,1,1,6.7,1.794,0.003,87.658,0.284,0.759
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,512,512,64,64,512,1,1,1,6.691,1.8,0.003,81.895,0.308,0.608
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,512,512,64,64,1024,1,1,1,5.042,1.528,0.017,82.663,0.435,0.598
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,512,512,64,64,2048,1,1,1,5.209,1.704,0.013,81.88,0.487,0.727
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,512,512,64,64,4096,1,1,1,5.138,2.233,0.003,95.042,0.486,0.846
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,512,512,64,64,8192,1,1,1,5.261,2.063,0.003,120.911,0.471,0.837
